Match ID 18Char,Big Age,big_occupation_category_Agriculture & Natural Resources,"big_occupation_category_Arts, Media & Entertainment",big_occupation_category_Business & Finance,big_occupation_category_Education,"big_occupation_category_Government, Law & Protective Services",big_occupation_category_Human & Social Services,big_occupation_category_Labor & Skilled Trades,big_occupation_category_Medical & Health Services,big_occupation_category_Not in Labor Force / Other,"big_occupation_category_Retail, Service & Hospitality",big_occupation_category_Technology & Engineering,Program Type_Community,Program Type_Site,Program Type_Site Based Facilitated,Program Type_Site Based Plus
a1v2J0000027uDkQAI,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003WkbcQAC,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt000004gb14IAA,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027VgCQAU,56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028mvEQAQ,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039QvbQAE,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027YQAQA2,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000004Ea3iQAC,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027WnOQAU,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027p6dQAA,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028GK3QAM,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000391JKQAY,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028QIMQA2,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002ADxdQAG,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027yTKQAY,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J0000028rVoQAI,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000028NyQQAU,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000289J7QAI,54,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J00000391lYQAQ,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028gBYQAY,44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000282vFQAQ,58,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AOnnQAG,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000281mqQAA,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000028e8eQAA,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027kxxQAA,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027UFmQAM,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002uULhQAM,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002eipWQAQ,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027bfpQAA,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002888sQAA,61,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027xEjQAI,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028M32QAE,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000037hoRQAQ,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003jMwEQAU,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002AGGcQAO,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000028p0cQAA,34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028jfNQAQ,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uRFjQAM,59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002ug8cQAA,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002eh5hQAA,41,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002ABfhQAG,40,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000027gIrQAI,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027wGNQAY,72,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002eh5DQAQ,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028PV4QAM,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uaOaQAI,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028OUjQAM,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028POPQA2,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000391P8QAI,41,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uUSPQA2,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fKNbQAM,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028W8cQAE,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003lFKuQAM,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000285AKQAY,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000283mlQAA,54,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J00000284cpQAA,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000391MdQAI,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028e9bQAA,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002fCcBQAU,50,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J000002fMwCQAU,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uQMuQAM,65,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027tYVQAY,59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027X59QAE,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038NBzQAM,42,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003LH2lQAG,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028e4gQAA,56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002efG8QAI,44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002egBPQAY,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028BKgQAM,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000037hsxQAA,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LGKaQAO,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028MChQAM,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027lK5QAI,80,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002fJS2QAM,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028BnFQAU,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002fNLuQAM,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000027uXGQAY,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fNz3QAE,52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000038eOwQAI,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039ReiQAE,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028OIeQAM,41,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002fMwMQAU,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002uTVGQA2,41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003F5OIQA0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000038VaMQAU,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027pehQAA,59,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003WZX2QAO,57,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000037hvSQAQ,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002cdiHQAQ,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1vUX000000gX9FYAU,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027teeQAA,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fNrsQAE,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002eouNQAQ,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028tK5QAI,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038vVUQAY,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002uTEnQAM,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028Y6qQAE,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003ApynQAC,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AzsxQAC,63,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uU3oQAE,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003AEhgQAG,53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000038aTyQAI,62,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt0000057XBGIA2,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ugGRQAY,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038ihFQAQ,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027WFVQA2,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038fvSQAQ,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fNOFQA2,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027TwBQAU,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000280tBQAQ,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003A9C9QAK,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000037hv3QAA,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002fJvhQAE,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002clJFQAY,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028zQZQAY,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039hhsQAA,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002ccWHQAY,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LI2jQAG,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000002ufLzQAI,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000038eM7QAI,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002848dQAA,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027cvBQAQ,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028CapQAE,39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002ejy2QAA,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038vG5QAI,26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000285efQAA,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027uZmQAI,47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000287UxQAI,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028XXOQA2,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ejH5QAI,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028BT5QAM,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uRr2QAE,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028RUGQA2,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027YQiQAM,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J00000289AFQAY,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028eTzQAI,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028RA9QAM,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uRc0QAE,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028eTpQAI,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000282BCQAY,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000287a6QAA,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027uGIQAY,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002AFyqQAG,29,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000002AGQ0QAO,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000290ZeQAI,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000038SVyQAM,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003WO33QAG,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028aYRQAY,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028BzeQAE,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028FoFQAU,66,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000287hGQAQ,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ef7aQAA,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027vAFQAY,33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028yMKQAY,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028LlbQAE,66,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028leOQAQ,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003TVHnQAO,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039ul1QAA,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002ADfgQAG,66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039UxYQAU,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uej3QAA,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027x4MQAQ,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028VSUQA2,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027waPQAQ,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027v0zQAA,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003WparQAC,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J0000027wZ0QAI,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027aOtQAI,53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038vU2QAI,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028313QAA,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J00000284YVQAY,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ubvAQAQ,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027p6QQAQ,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LpEEQA0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028UPMQA2,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027yU3QAI,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000028Gy6QAE,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027hvvQAA,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027mE8QAI,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038VaCQAU,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027hUsQAI,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028eMzQAI,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028Ca4QAE,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027q66QAA,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027TmjQAE,31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002udTGQAY,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uc6IQAQ,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027oqzQAA,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000028ZVeQAM,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028f3bQAA,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002uQHPQA2,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028fBLQAY,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027sqvQAA,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000281CXQAY,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028XbDQAU,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000286NxQAI,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000027sUTQAY,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038mXRQAY,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SWGQQA4,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028cf3QAA,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002uS0tQAE,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028QaoQAE,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000004NzgmQAC,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000280xJQAQ,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027TGgQAM,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000283mnQAA,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028AmQQAU,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002escQQAQ,58,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002ABwrQAG,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039ySYQAY,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027V8gQAE,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027s6UQAQ,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028VzAQAU,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027WizQAE,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028FRgQAM,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000028bFDQAY,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027splQAA,52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002esbIQAQ,36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002ehfQQAQ,46,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028RawQAE,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038ij6QAA,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002esXkQAI,53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002uUhfQAE,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000289qdQAA,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uc3YQAQ,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002fNyeQAE,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027yK8QAI,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000038WCFQA2,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000289AMQAY,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027tN4QAI,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028e2oQAA,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J00000396XmQAI,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027VkoQAE,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038SfrQAE,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027vwAQAQ,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003TPVtQAO,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fNTyQAM,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027miqQAA,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003B12AQAS,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002fe3AQAQ,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028nt1QAA,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000285WGQAY,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038MuvQAE,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002f3UFQAY,42,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002cegdQAA,34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000002uhY6QAI,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038LYdQAM,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038eMqQAI,61,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038vT4QAI,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003A6OLQA0,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uU1hQAE,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt000004awgjIAA,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028dckQAA,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028fPFQAY,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038LXQQA2,59,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038KVfQAM,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038XMDQA2,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028POrQAM,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000037i3bQAA,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vHt000004uDkhIAE,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000280CZQAY,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AtHYQA0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039OMAQA2,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027jOxQAI,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038S99QAE,62,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027zrvQAA,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000039DXnQAM,51,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038WboQAE,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AqWpQAK,55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027jPuQAI,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027swuQAA,59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028O7vQAE,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028UXEQA2,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027QHSQA2,41,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002ACsRQAW,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000286hUQAQ,35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000027YQRQA2,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002AFZnQAO,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027wE1QAI,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002flxCQAQ,41,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J0000027tOHQAY,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028HAZQA2,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028emnQAA,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027xd0QAA,59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027r7bQAA,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J00000280boQAA,37,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027yQeQAI,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028KwTQAU,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028z5iQAA,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J00000286RzQAI,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027icOQAQ,57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027T6jQAE,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028KUDQA2,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
