Match ID 18Char,Little ID,Big ID,Big Days Acceptance to Match,Big Days Interview to Acceptance,Big Days Interview to Match,Big Days Approved to Match,Days Big Assesment Uploaded to Match,Big Days Contact Created to Match,Big Days Enrollment to Match,Days Match Activation to Closure Meeting Date,Days Little Acceptance to Match Activation Date,Days Little Application Recieved to Match Activation Date,Days Little Interview to Match Activation Date,is_not_NA_Big Days Acceptance to Match,is_not_NA_Big Days Interview to Acceptance,is_not_NA_Big Days Interview to Match,is_not_NA_Big Days Approved to Match,is_not_NA_Days Big Assesment Uploaded to Match,is_not_NA_Big Days Contact Created to Match,is_not_NA_Big Days Enrollment to Match,is_not_NA_Days Match Activation to Closure Meeting Date,is_not_NA_Days Little Acceptance to Match Activation Date,is_not_NA_Days Little Application Recieved to Match Activation Date,is_not_NA_Days Little Interview to Match Activation Date,CarAccess_NA,CarAccess_0_No,CarAccess_Yes,Marital_NA,Marital_Single,Marital_Married,Marital_Divorced,Marital_Other,Marital_LivingWithPartner,Marital_Separated,Marital_DomesticPartner,Marital_Widowed,Enroll_NA,Enroll_CB,Enroll_BSW,Enroll_CityWorks,Enroll_SBCollege,Enroll_SBAdult,ReEnroll_NA.x,ReEnroll_Yes.x,ReEnroll_No.x,big_interests_isna,Days Match Activation to Note Completion avg,Successful Match,Big Hmong,Big Nordic,Big Chinese,Big Arabic,Big German,Big Persian,"Big AfricanLanguages(Swahili,Bantu)",Big Creole,Big French,Big Korean,Big Portuguese,Big Asian:Other,Big Hebrew,Big NoPreference,Big AmericanSignLanguage,Big Russian,"Big Indian(Hindi,Punjabi)",Big Spanish,Big Italian,Big Turkish,Big Japanese,Big English,Big Somali,"Big EasternEuropean(Czech,Slovak)",Big BlackorAfricanAmerican,Big MiddleEasternorNorthAfrican,Big Asian,Big PacificIslander-Other,Big Asian-Other,Big Hispanic,Big Hispanic-OtherLatinxorSpanishorigin,Big Prefernottosay,Big Other,Big Asian-Indian,Big AmericanIndianorAlaskaNative,Big WhiteorCaucasian,Big PacificIslander-NativeHawaiian,Big Asian-Chinese,Big Weekends,Big Morning,Big Afternoon,Big Evening,Little BlackorAfricanAmerican,Little Hispanic-PuertoRican,Little Asian,Little Asian-Other,Little Asian-Vietnamese,Little Hispanic,Little Hispanic-OtherLatinxorSpanishorigin,Little Other,Little AmericanIndianorAlaskaNative,Little WhiteorCaucasian,"Little Hispanic-Mexican,MexicanAmerican,Chicano",Big Home = Little Home,Same County,Same State,Same Zip,Has Rationale for Match,Big Age,big_occupation_category_Agriculture & Natural Resources,"big_occupation_category_Arts, Media & Entertainment",big_occupation_category_Business & Finance,big_occupation_category_Education,"big_occupation_category_Government, Law & Protective Services",big_occupation_category_Human & Social Services,big_occupation_category_Labor & Skilled Trades,big_occupation_category_Medical & Health Services,big_occupation_category_Not in Labor Force / Other,"big_occupation_category_Retail, Service & Hospitality",big_occupation_category_Technology & Engineering,Program Type_Community,Program Type_Site,Program Type_Site Based Facilitated,Program Type_Site Based Plus,match_length,net_sentiment,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,mean_cadence
a1v2J000003T0wbQAC,0032J00003auLxmQAE,0032J00003YwP0m,0,135,0,15,135,181,176,0,27,47,44,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,328.166666666667,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,22.2,572,589,17,55,743,36,62,363,63,114,263,38.8823529411765
a1v2J000004LqyqQAC,0032J00003auLxmQAE,0032J00003ngtye,113,19,132,23,77,110,110,0,864,884,881,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,257.882352941176,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,TRUE,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,24.3,11122,11972,850,1617,10369,203,3095,8191,372,2006,6308,39.0625
a1v2J000003T1uuQAC,0032J00003auiOMQAY,0032J00003WoDiU,0,28,0,7,214,580,256,0,10,169,32,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,509.615384615385,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52.1,1322,1424,102,42,1199,13,58,1018,70,97,662,90.1666666666667
a1v2J000003T1upQAC,0032J00003auiONQAY,0032J00003WlJNd,0,30,0,44,224,286,278,0,50,273,95,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,338.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,TRUE,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32.5,3054,3612,558,263,3485,55,278,2176,211,106,2353,63.3333333333333
a1vHt000004aIYPIA2,0032J00003aujq9QAA,0032J00003cJcTM,0,219,0,49,885,915,910,0,512,598,521,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,230.3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TRUE,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20.6,961,1096,135,159,774,44,227,623,77,147,763,56.7777777777778
a1v2J000003TSgZQAW,0032J00003av7FgQAI,0032J00003Yvodh,0,32,0,13,148,185,183,0,43,143,51,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,258.25,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,TRUE,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21.7,2634,2933,299,585,2193,36,742,2099,161,1030,1119,53.6363636363636
a1vUX000000RqNVYA0,0032J00003av7FgQAI,0032J00003PgDeU,154,24,178,16,49,101,92,0,1262,1362,1270,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,161.5,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,TRUE,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.8,2039,2155,116,579,2449,135,159,1294,101,871,1797,35
a1v2J000003TPUCQA4,0032J00003av7FhQAI,0032J00003atoq8,0,54,0,16,75,138,135,0,41,303,58,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,494.95,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50.9,1952,2006,54,500,1820,9,512,1660,213,1073,977,63.3684210526316
a1v2J000003TTYqQAO,0032J00003avP6WQAU,0032J00003WnoRQ,0,18,0,21,262,290,284,0,44,154,57,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,549.653846153846,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,50.6,6786,7201,415,909,5270,139,949,3460,266,974,3981,58.32
a1v2J000003TPTJQA4,0032J00003avP6XQAU,0032J00003PYTzo,0,55,0,29,156,195,184,0,50,189,66,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,291.4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TRUE,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21.9,514,625,111,79,636,85,84,461,123,114,300,62.8888888888889
a1v2J000003U1jhQAC,0032J00003avP6YQAU,0032J00003avP5j,0,43,0,15,73,105,104,505,91,225,191,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,173.222222222222,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,TRUE,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16.9,360,400,40,16,365,10,24,239,37,88,260,63.8571428571429
a1v2J000003TPTsQAO,0032J00003avP6ZQAU,0032J00003WnazP,0,22,0,23,266,303,301,0,45,64,64,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,565.115384615385,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,50.6,11175,12432,1257,2075,9475,76,2789,7668,1123,4478,7840,58.4
a1v2J000003LawZQAS,0032J00003avP6bQAE,0032J00003elUJs,0,22,0,14,180,215,214,0,406,525,425,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,188.076923076923,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,TRUE,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.9,10954,11650,696,579,7959,259,1166,5791,723,2260,7236,30.1666666666667
a1v2J000003TPTBQA4,0032J00003avP6bQAE,0032J00003YPMdm,0,21,0,24,224,245,244,0,45,164,64,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,141.6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,TRUE,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.4,242,284,42,20,238,23,23,198,43,167,178,29.7777777777778
a1vUX000000BfUTYA0,0032J00003avP6bQAE,003Ht00003suZC3,100,18,118,10,67,117,100,0,1187,1306,1206,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,175.444444444444,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.1,2161,2450,289,620,1978,174,721,1922,203,717,1247,42
a1v2J000003TRhDQAW,0032J00003avr4OQAQ,0032J00003atzYK,0,36,0,12,48,98,82,474,43,251,62,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,201.538461538462,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,TRUE,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.6,3368,4431,1063,468,3403,110,1021,2378,936,2006,3768,36.0833333333333
a1v2J000003lyZwQAI,0032J00003avr4OQAQ,0032J00003eOMNK,289,124,413,10,185,217,217,0,548,756,567,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,373.647058823529,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33.8,10701,11840,1139,2523,11257,553,1111,9044,876,4992,8677,56.75
a1v2J000003Mr92QAC,0032J00003avr4PQAQ,0032J00003eMRnx,76,79,155,19,122,205,176,0,119,174,156,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,392.210526315789,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,36.4,6123,6323,200,867,4836,115,1036,4664,229,1406,3494,54.8235294117647
a1v2J000003TPTTQA4,0032J00003avr4PQAQ,0032J00003PgnP3,0,29,0,12,63,98,95,0,-323,-268,-286,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,121.333333333333,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,534,676,142,115,384,100,132,339,156,24,462,44.6
a1v2J000003TienQAC,0032J00003avr4QQAQ,0032J00003YyPrj,0,13,0,35,106,161,156,0,71,590,80,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,489.454545454545,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,49.4,13980,15897,1917,2018,15679,1417,2375,12149,1909,2870,10447,64.3333333333333
a1v2J000003TL7yQAG,0032J00003avr4RQAQ,0032J00003YvHyR,0,40,0,14,176,267,210,217,-294,-248,-272,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65.3333333333333,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.2,53,68,15,5,46,31,5,42,7,28,69,52.5
a1v2J000003TPTAQA4,0032J00003avr4SQAQ,0032J00003atXPf,0,22,0,23,72,102,101,0,36,306,53,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,301.8125,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,TRUE,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,37.8,1099,1204,105,57,1042,13,76,983,73,601,825,55.8
a1v2J000003TPTEQA4,0032J00003avr4TQAQ,0032J00003YwkR8,0,49,0,14,132,171,166,0,26,42,44,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,565.478260869565,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,TRUE,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,50.9,4708,5012,304,267,4904,140,346,3369,171,461,3910,66.6818181818182
a1v2J000003ThOpQAK,0032J00003awNNQQA2,0032J00003WmGgc,0,15,0,7,287,327,308,0,34,261,45,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,226.833333333333,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.9,294,409,115,79,365,4,25,270,37,72,275,41.3636363636364
a1v2J000003TPZWQA4,0032J00003awNNRQA2,0032J00003YwDlA,0,21,0,3,100,163,152,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,83,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.8,1282,1680,398,450,1212,269,407,931,148,365,1246,31.5
a1v2J000003TkJgQAK,0032J00003awNNSQA2,0032J00003auiPZ,0,14,0,13,75,98,92,0,49,333,57,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,551.95,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,50,869,930,61,48,1348,5,31,693,19,115,572,77
a1v2J000003F2GXQA0,0032J00003awNNTQA2,0032J00003dvZFH,0,72,0,8,112,138,132,0,167,433,181,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,213.230769230769,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16.8,671,889,218,193,1109,102,131,447,134,56,549,36.9166666666667
a1v2J000003TPVAQA4,0032J00003awNNVQA2,0032J00003asxY7,0,27,0,45,74,129,116,0,57,360,78,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,227.777777777778,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,TRUE,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.1,399,501,102,89,600,63,88,309,111,97,386,28.625
a1v2J000003TVBaQAO,0032J00003awpgPQAQ,0032J00003YwP0q,0,67,0,36,205,234,230,125,43,94,48,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45.3333333333333,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,TRUE,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.1,68,69,1,0,45,0,6,19,8,5,83,34
a1v2J000002cVnaQAE,0032J00003awpgRQAQ,0032J00003awNMB,0,14,0,27,84,121,113,0,98,367,135,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,560.565217391304,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,48.1,16258,18474,2216,4576,15266,1618,4806,14756,1782,5035,12683,62.2727272727273
a1v2J000002cVnfQAE,0032J00003awpgSQAQ,0032J00003Vf9OT,0,320,0,22,421,476,470,0,98,368,136,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,497.76,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42.5,15013,17111,2098,2610,13253,1436,2808,12820,1730,2951,12008,49.9583333333333
a1v2J000003TnA1QAK,0032J00003cJE4GQAW,0032J00003YvTuG,0,36,0,22,191,225,225,0,41,113,52,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,353,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,TRUE,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28.5,816,994,178,162,1515,113,161,738,139,410,784,54
a1v2J000003TwIQQA0,0032J00003cJE4HQAW,0032J00003YwP0W,0,35,0,12,203,236,234,0,43,276,67,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,124.285714285714,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,TRUE,39,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.9,294,350,56,38,413,35,37,257,73,58,258,30.5
a1v2J000003Tjf4QAC,0032J00003cJf20QAC,0032J00003YytV2,0,27,0,25,121,159,150,0,35,101,60,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,550.16,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49.6,6090,6332,242,857,4460,38,1159,3424,233,1169,4586,61.0833333333333
a1v2J000002cZNHQA2,0032J00003cJf22QAC,0032J00003awNM9,0,48,0,0,92,176,169,0,91,109,93,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,578.52380952381,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,TRUE,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,38.2,2284,2392,108,69,2402,54,121,1709,587,835,1718,54.95
a1vUX000000yLw1YAE,0032J00003cJf22QAC,0032J00003awNM9,0,48,0,0,1352,1436,1429,0,1351,1369,1353,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,74.5714285714286,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,TRUE,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.4,842,889,47,190,574,34,195,725,43,229,506,24.8333333333333
a1v2J000003Tm8vQAC,0032J00003cJf23QAC,0032J00003YwkRK,0,28,0,29,183,221,219,0,43,168,51,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,170.6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.3,1514,2204,690,626,1638,312,658,1447,430,334,1312,34.3333333333333
a1v2J000002cjGNQAY,0032J00003cJf24QAC,0032J00003Yy50x,843,42,885,20,216,277,260,0,98,179,117,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,367.65,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TRUE,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,35.5,2846,3417,571,486,3054,369,469,1768,575,899,2340,50.4736842105263
